method_id,trajectory_id,checkpoint,change_detection_f1,change_detection_precision,change_detection_recall,changed_path_count,changed_state_accuracy,correct_cell_count,correct_change_f1,correct_change_precision,correct_change_recall,dynamic_path_count,dynamic_path_final_state_accuracy,evidence_citation_precision,evidence_hit_rate,exact_state_match,final_state_accuracy,status_accuracy,unchanged_path_count,unchanged_state_accuracy,value_accuracy
fc_openrouter_gpt_oss_120b,traj_005,225,0.45454545454545453,1.0,0.29411764705882354,17,0.17647058823529413,20,0.2727272727272727,0.6,0.17647058823529413,25,0.44,0.4,0.11764705882352941,False,0.5882352941176471,0.9117647058823529,17,1.0,0.5882352941176471
fc_openrouter_gpt_oss_120b,traj_005,240,0.47619047619047616,1.0,0.3125,16,0.1875,21,0.2857142857142857,0.6,0.1875,25,0.48,0.5,0.125,False,0.6176470588235294,0.8529411764705882,18,1.0,0.6176470588235294
fc_openrouter_gpt_oss_120b,traj_005,255,0.34782608695652173,1.0,0.21052631578947367,19,0.15789473684210525,18,0.2608695652173913,0.75,0.15789473684210525,25,0.36,0.5,0.10526315789473684,False,0.5294117647058824,0.8235294117647058,15,1.0,0.5588235294117647
fc_openrouter_gpt_oss_120b,traj_005,270,0.1,1.0,0.05263157894736842,19,0.05263157894736842,16,0.1,1.0,0.05263157894736842,25,0.28,0.0,0.0,False,0.47058823529411764,0.7352941176470589,15,1.0,0.5
fc_openrouter_gpt_oss_120b,traj_005,285,0.1,1.0,0.05263157894736842,19,0.05263157894736842,16,0.1,1.0,0.05263157894736842,25,0.28,0.0,0.0,False,0.47058823529411764,0.7352941176470589,15,1.0,0.5
fc_openrouter_gpt_oss_120b,traj_005,300,0.1,1.0,0.05263157894736842,19,0.05263157894736842,16,0.1,1.0,0.05263157894736842,25,0.28,0.0,0.0,False,0.47058823529411764,0.7352941176470589,15,1.0,0.5
fc_openrouter_gpt_oss_120b,traj_006,15,0.33333333333333337,1.0,0.2,5,0.2,30,0.33333333333333337,1.0,0.2,25,0.84,0.5,0.2,False,0.8823529411764706,0.9411764705882353,29,1.0,0.8823529411764706
fc_openrouter_gpt_oss_120b,traj_006,30,0.25,1.0,0.14285714285714285,7,0.14285714285714285,28,0.25,1.0,0.14285714285714285,25,0.76,1.0,0.14285714285714285,False,0.8235294117647058,0.9411764705882353,27,1.0,0.8235294117647058
fc_openrouter_gpt_oss_120b,traj_006,45,0.2222222222222222,1.0,0.125,8,0.125,27,0.2222222222222222,1.0,0.125,25,0.72,0.5,0.125,False,0.7941176470588235,0.9411764705882353,26,1.0,0.7941176470588235
fc_openrouter_gpt_oss_120b,traj_006,60,0.16666666666666669,1.0,0.09090909090909091,11,0.09090909090909091,24,0.16666666666666669,1.0,0.09090909090909091,25,0.6,1.0,0.09090909090909091,False,0.7058823529411765,0.8529411764705882,23,1.0,0.7352941176470589
