method_id,trajectory_id,checkpoint,change_detection_f1,change_detection_precision,change_detection_recall,changed_path_count,changed_state_accuracy,correct_cell_count,correct_change_f1,correct_change_precision,correct_change_recall,dynamic_path_count,dynamic_path_final_state_accuracy,evidence_citation_precision,evidence_hit_rate,exact_state_match,final_state_accuracy,status_accuracy,unchanged_path_count,unchanged_state_accuracy,value_accuracy
fc_openrouter_llama_4_maverick,traj_015,180,0.8275862068965518,0.8571428571428571,0.8,15,0.3333333333333333,22,0.3448275862068965,0.35714285714285715,0.3333333333333333,25,0.56,0.5833333333333334,0.4666666666666667,False,0.6470588235294118,0.8529411764705882,19,0.8947368421052632,0.7352941176470589
fc_openrouter_llama_4_maverick,traj_015,195,0.7857142857142856,0.8461538461538461,0.7333333333333333,15,0.5333333333333333,25,0.5714285714285715,0.6153846153846154,0.5333333333333333,25,0.68,0.25,0.4,False,0.7352941176470589,0.8529411764705882,19,0.8947368421052632,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_015,210,0.88,0.7857142857142857,1.0,11,0.6363636363636364,27,0.56,0.5,0.6363636363636364,25,0.76,0.3684210526315789,0.6363636363636364,False,0.7941176470588235,0.9411764705882353,23,0.8695652173913043,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_015,225,0.6923076923076924,0.75,0.6428571428571429,14,0.5714285714285714,25,0.6153846153846153,0.6666666666666666,0.5714285714285714,25,0.68,0.3684210526315789,0.5,False,0.7352941176470589,0.8529411764705882,20,0.85,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_015,240,0.56,0.6363636363636364,0.5,14,0.42857142857142855,22,0.4799999999999999,0.5454545454545454,0.42857142857142855,25,0.6,0.4,0.42857142857142855,False,0.6470588235294118,0.8235294117647058,20,0.8,0.7058823529411765
fc_openrouter_llama_4_maverick,traj_015,255,0.6666666666666665,0.75,0.6,15,0.5333333333333333,24,0.5925925925925926,0.6666666666666666,0.5333333333333333,25,0.68,0.35,0.4666666666666667,False,0.7058823529411765,0.8529411764705882,19,0.8421052631578947,0.7352941176470589
fc_openrouter_llama_4_maverick,traj_015,270,0.7857142857142857,0.7857142857142857,0.7857142857142857,14,0.2857142857142857,21,0.2857142857142857,0.2857142857142857,0.2857142857142857,25,0.52,0.5454545454545454,0.42857142857142855,False,0.6176470588235294,0.9117647058823529,20,0.85,0.6470588235294118
fc_openrouter_llama_4_maverick,traj_015,285,0.7407407407407408,0.7692307692307693,0.7142857142857143,14,0.21428571428571427,20,0.22222222222222224,0.23076923076923078,0.21428571428571427,25,0.48,0.4444444444444444,0.2857142857142857,False,0.5882352941176471,0.9117647058823529,20,0.85,0.6176470588235294
fc_openrouter_llama_4_maverick,traj_015,300,0.75,0.75,0.75,16,0.0625,15,0.0625,0.0625,0.0625,25,0.28,0.2727272727272727,0.375,False,0.4411764705882353,0.5,18,0.7777777777777778,0.7058823529411765
fc_openrouter_llama_4_maverick,traj_016,15,0.7499999999999999,1.0,0.6,5,0.0,29,0.0,0.0,0.0,25,0.8,1.0,0.6,False,0.8529411764705882,0.8823529411764706,29,1.0,0.9411764705882353
